pair_ID	entailment_judgment	relatedness_score
5608	ENTAILMENT	0.75
5609	ENTAILMENT	0.6
5610	NEUTRAL	0.25
5612	NEUTRAL	0.25
5613	NEUTRAL	0.25
5614	NEUTRAL	0.25
5615	ENTAILMENT	0.8
5617	ENTAILMENT	0.9
5618	ENTAILMENT	0.9
5619	NEUTRAL	0.3
5620	NEUTRAL	0.3
5621	NEUTRAL	0.3
5623	NEUTRAL	0.4
5624	ENTAILMENT	0.571428571429
5627	ENTAILMENT	0.714285714286
5632	NEUTRAL	0.4
5633	NEUTRAL	0.4
5634	ENTAILMENT	0.666666666667
5637	ENTAILMENT	0.6
5640	NEUTRAL	0.166666666667
5641	NEUTRAL	0.333333333333
5642	ENTAILMENT	0.666666666667
5643	ENTAILMENT	0.857142857143
5645	ENTAILMENT	0.833333333333
5646	ENTAILMENT	0.571428571429
5647	NEUTRAL	0.428571428571
5651	NEUTRAL	0.5
5653	ENTAILMENT	0.666666666667
5656	NEUTRAL	0.25
5659	NEUTRAL	0.25
5663	ENTAILMENT	0.666666666667
5664	NEUTRAL	0.4
5668	NEUTRAL	0.4
5671	ENTAILMENT	0.8
5676	ENTAILMENT	0.8
5677	ENTAILMENT	1.0
5678	ENTAILMENT	0.666666666667
5679	ENTAILMENT	0.666666666667
5680	NEUTRAL	0.4
5683	NEUTRAL	0.4
5687	ENTAILMENT	0.666666666667
5691	NEUTRAL	0.25
5693	NEUTRAL	0.5
5694	NEUTRAL	0.5
5695	NEUTRAL	0.5
5696	ENTAILMENT	0.625
5697	ENTAILMENT	0.75
5701	ENTAILMENT	0.571428571429
5710	NEUTRAL	0.4
5712	ENTAILMENT	0.666666666667
5717	ENTAILMENT	0.75
5718	ENTAILMENT	0.6
5722	ENTAILMENT	0.6
5725	NEUTRAL	0.4
5728	NEUTRAL	0.5
5732	NEUTRAL	0.333333333333
5733	NEUTRAL	0.5
5736	CONTRADICTION	0.0
5737	CONTRADICTION	0.0
5739	CONTRADICTION	0.0
5740	CONTRADICTION	0.0
5741	ENTAILMENT	0.75
5742	ENTAILMENT	0.8
5744	ENTAILMENT	0.714285714286
5749	ENTAILMENT	0.6
5750	ENTAILMENT	0.8
5751	ENTAILMENT	0.714285714286
5752	ENTAILMENT	0.75
5753	ENTAILMENT	0.666666666667
5755	NEUTRAL	0.333333333333
5756	NEUTRAL	0.2
5758	NEUTRAL	0.4
5761	ENTAILMENT	1.0
5762	ENTAILMENT	0.666666666667
5764	NEUTRAL	0.25
5765	NEUTRAL	0.25
5768	NEUTRAL	0.25
5770	NEUTRAL	0.4
5772	ENTAILMENT	0.8
5773	ENTAILMENT	0.714285714286
5776	NEUTRAL	0.4
5777	ENTAILMENT	0.6
5779	ENTAILMENT	0.75
5781	ENTAILMENT	0.6
5787	CONTRADICTION	0.0
5788	NEUTRAL	0.4
5791	ENTAILMENT	0.666666666667
5792	NEUTRAL	0.4
5794	NEUTRAL	0.4
5797	ENTAILMENT	0.75
5801	NEUTRAL	0.2
5810	NEUTRAL	0.25
5811	NEUTRAL	0.25
5812	NEUTRAL	0.25
5813	CONTRADICTION	0.0
5815	ENTAILMENT	0.666666666667
5816	ENTAILMENT	0.666666666667
5819	NEUTRAL	0.25
5820	NEUTRAL	0.166666666667
5821	NEUTRAL	0.25
5822	CONTRADICTION	0.0
5823	NEUTRAL	0.25
5824	NEUTRAL	0.4
5825	ENTAILMENT	0.666666666667
5828	NEUTRAL	0.2
5829	NEUTRAL	0.5
5834	ENTAILMENT	0.666666666667
5835	NEUTRAL	0.4
5839	NEUTRAL	0.25
5841	NEUTRAL	0.25
5842	ENTAILMENT	0.666666666667
5845	ENTAILMENT	0.6
5846	ENTAILMENT	0.666666666667
5847	ENTAILMENT	0.6
5848	ENTAILMENT	0.666666666667
5851	NEUTRAL	0.5
5852	ENTAILMENT	0.8
5853	ENTAILMENT	0.8
5855	NEUTRAL	0.4
5857	NEUTRAL	0.375
5859	ENTAILMENT	0.6
5860	ENTAILMENT	0.8
5861	ENTAILMENT	0.833333333333
5864	NEUTRAL	0.454545454545
5865	NEUTRAL	0.4
5867	NEUTRAL	0.5
5874	ENTAILMENT	0.571428571429
5875	ENTAILMENT	0.857142857143
5876	NEUTRAL	0.428571428571
5879	ENTAILMENT	0.8
5882	NEUTRAL	0.5
5883	NEUTRAL	0.4
5885	NEUTRAL	0.5
5886	NEUTRAL	0.5
5887	ENTAILMENT	0.8
5890	NEUTRAL	0.5
5894	CONTRADICTION	0.0
5895	CONTRADICTION	0.0
5898	ENTAILMENT	0.666666666667
5899	ENTAILMENT	0.9
5900	NEUTRAL	0.307692307692
5901	NEUTRAL	0.538461538462
5902	ENTAILMENT	0.777777777778
5905	NEUTRAL	0.5
5906	ENTAILMENT	0.714285714286
5907	ENTAILMENT	0.666666666667
5911	NEUTRAL	0.125
5918	CONTRADICTION	0.0
5919	CONTRADICTION	0.0
5922	CONTRADICTION	0.0
5923	NEUTRAL	0.333333333333
5928	CONTRADICTION	0.0
5931	CONTRADICTION	0.0
5936	NEUTRAL	0.2
5937	NEUTRAL	0.4
5941	ENTAILMENT	0.846153846154
5943	ENTAILMENT	0.875
5944	NEUTRAL	0.5
5947	NEUTRAL	0.25
5948	NEUTRAL	0.384615384615
5952	ENTAILMENT	1.0
5956	NEUTRAL	0.333333333333
5960	NEUTRAL	0.4
5964	NEUTRAL	0.555555555556
5965	ENTAILMENT	0.714285714286
5966	NEUTRAL	0.111111111111
5968	CONTRADICTION	0.0
5970	CONTRADICTION	0.0
5975	ENTAILMENT	0.785714285714
5976	ENTAILMENT	0.923076923077
5977	NEUTRAL	0.357142857143
5978	NEUTRAL	0.384615384615
5979	NEUTRAL	0.333333333333
5982	NEUTRAL	0.416666666667
5983	ENTAILMENT	0.666666666667
5986	ENTAILMENT	0.571428571429
5987	NEUTRAL	0.428571428571
5988	NEUTRAL	0.333333333333
5989	NEUTRAL	0.285714285714
5990	NEUTRAL	0.285714285714
5991	NEUTRAL	0.222222222222
5992	NEUTRAL	0.285714285714
5996	ENTAILMENT	0.833333333333
6000	NEUTRAL	0.5
6006	ENTAILMENT	0.7
6007	ENTAILMENT	0.818181818182
6014	ENTAILMENT	0.833333333333
6015	NEUTRAL	0.3
6017	ENTAILMENT	0.9
6020	NEUTRAL	0.3
6022	NEUTRAL	0.111111111111
6027	ENTAILMENT	0.8
6028	ENTAILMENT	0.7
6029	NEUTRAL	0.2
6030	NEUTRAL	0.1
6032	NEUTRAL	0.25
6035	ENTAILMENT	0.916666666667
6037	ENTAILMENT	0.714285714286
6038	NEUTRAL	0.333333333333
6041	NEUTRAL	0.0909090909091
6044	NEUTRAL	0.181818181818
6045	ENTAILMENT	0.571428571429
6050	NEUTRAL	0.222222222222
6051	NEUTRAL	0.142857142857
6052	NEUTRAL	0.142857142857
6053	NEUTRAL	0.142857142857
6054	ENTAILMENT	0.888888888889
6056	ENTAILMENT	0.714285714286
6060	NEUTRAL	0.111111111111
6061	NEUTRAL	0.125
6065	ENTAILMENT	0.909090909091
6068	CONTRADICTION	0.0
6072	CONTRADICTION	0.0
6075	ENTAILMENT	0.625
6077	ENTAILMENT	0.818181818182
6080	ENTAILMENT	0.666666666667
6082	ENTAILMENT	0.666666666667
6083	ENTAILMENT	1.0
6084	ENTAILMENT	0.777777777778
6085	ENTAILMENT	0.875
6086	ENTAILMENT	0.888888888889
6088	NEUTRAL	0.444444444444
6092	ENTAILMENT	0.666666666667
6093	NEUTRAL	0.5
6095	ENTAILMENT	0.777777777778
6096	NEUTRAL	0.25
6098	NEUTRAL	0.428571428571
6099	NEUTRAL	0.285714285714
6101	ENTAILMENT	0.875
6103	ENTAILMENT	0.777777777778
6104	ENTAILMENT	0.875
6105	ENTAILMENT	0.777777777778
6106	ENTAILMENT	0.857142857143
6108	NEUTRAL	0.222222222222
6109	NEUTRAL	0.285714285714
6112	NEUTRAL	0.222222222222
6117	ENTAILMENT	0.777777777778
6120	ENTAILMENT	0.615384615385
6122	ENTAILMENT	0.888888888889
6123	ENTAILMENT	0.875
6127	NEUTRAL	0.428571428571
6128	NEUTRAL	0.454545454545
6133	NEUTRAL	0.454545454545
6135	ENTAILMENT	0.846153846154
6136	ENTAILMENT	0.846153846154
6137	NEUTRAL	0.384615384615
6144	ENTAILMENT	0.666666666667
6145	ENTAILMENT	0.8
6147	NEUTRAL	0.3
6150	NEUTRAL	0.333333333333
6152	ENTAILMENT	0.916666666667
6154	ENTAILMENT	1.0
6155	ENTAILMENT	0.75
6157	CONTRADICTION	0.0
6159	CONTRADICTION	0.0
6160	CONTRADICTION	0.0
6161	ENTAILMENT	0.727272727273
6164	ENTAILMENT	0.888888888889
6169	ENTAILMENT	0.777777777778
6170	ENTAILMENT	0.888888888889
6171	ENTAILMENT	0.8
6174	NEUTRAL	0.5
6175	NEUTRAL	0.25
6176	CONTRADICTION	0.0
6178	CONTRADICTION	0.0
6179	CONTRADICTION	0.0
6180	CONTRADICTION	0.0
6183	ENTAILMENT	0.875
6185	ENTAILMENT	0.923076923077
6186	ENTAILMENT	0.846153846154
6187	NEUTRAL	0.307692307692
6188	NEUTRAL	0.307692307692
6191	NEUTRAL	0.333333333333
6193	NEUTRAL	0.5
6194	ENTAILMENT	1.0
6195	ENTAILMENT	0.75
6197	NEUTRAL	0.25
6198	NEUTRAL	0.222222222222
6199	CONTRADICTION	0.0
6200	NEUTRAL	0.25
6202	NEUTRAL	0.2
6205	ENTAILMENT	0.6
6206	CONTRADICTION	0.0
6208	CONTRADICTION	0.0
6209	CONTRADICTION	0.0
6211	CONTRADICTION	0.0
6212	ENTAILMENT	0.818181818182
6214	ENTAILMENT	0.857142857143
6215	ENTAILMENT	0.777777777778
6218	ENTAILMENT	0.636363636364
6224	ENTAILMENT	0.909090909091
6225	NEUTRAL	0.25
6232	ENTAILMENT	0.8
6233	ENTAILMENT	0.6
6234	NEUTRAL	0.3
6236	NEUTRAL	0.375
6239	ENTAILMENT	0.714285714286
6241	ENTAILMENT	1.0
6242	NEUTRAL	0.25
6243	NEUTRAL	0.0833333333333
6246	NEUTRAL	0.0833333333333
6248	ENTAILMENT	0.8
6249	ENTAILMENT	0.833333333333
6250	ENTAILMENT	0.8
6253	NEUTRAL	0.4
6258	NEUTRAL	0.4
6259	ENTAILMENT	0.888888888889
6263	ENTAILMENT	0.666666666667
6266	NEUTRAL	0.555555555556
6267	ENTAILMENT	0.666666666667
6272	NEUTRAL	0.222222222222
6278	ENTAILMENT	0.6
6286	NEUTRAL	0.454545454545
6288	ENTAILMENT	0.909090909091
6290	ENTAILMENT	0.571428571429
6291	ENTAILMENT	0.777777777778
6292	NEUTRAL	0.2
6293	NEUTRAL	0.1
6295	NEUTRAL	0.0909090909091
6297	ENTAILMENT	0.833333333333
6299	ENTAILMENT	0.8
6300	ENTAILMENT	0.625
6301	NEUTRAL	0.3
6302	NEUTRAL	0.125
6305	NEUTRAL	0.375
6306	ENTAILMENT	1.0
6307	ENTAILMENT	0.8
6308	ENTAILMENT	0.8
6309	ENTAILMENT	0.714285714286
6310	CONTRADICTION	0.0
6311	NEUTRAL	0.125
6313	NEUTRAL	0.1
6316	ENTAILMENT	0.875
6317	ENTAILMENT	0.714285714286
6318	ENTAILMENT	0.6
6319	NEUTRAL	0.375
6321	NEUTRAL	0.333333333333
6326	ENTAILMENT	0.777777777778
6327	ENTAILMENT	1.0
6333	NEUTRAL	0.444444444444
6334	NEUTRAL	0.444444444444
6335	ENTAILMENT	0.75
6336	ENTAILMENT	0.583333333333
6337	ENTAILMENT	1.0
6338	ENTAILMENT	0.923076923077
6342	NEUTRAL	0.416666666667
6345	NEUTRAL	0.416666666667
6346	ENTAILMENT	0.8
6347	ENTAILMENT	0.777777777778
6348	ENTAILMENT	1.0
6349	ENTAILMENT	0.777777777778
6350	NEUTRAL	0.5
6353	NEUTRAL	0.333333333333
6357	ENTAILMENT	0.785714285714
6359	NEUTRAL	0.428571428571
6360	NEUTRAL	0.461538461538
6362	NEUTRAL	0.416666666667
6363	NEUTRAL	0.5
6366	ENTAILMENT	0.8
6368	ENTAILMENT	0.75
6370	NEUTRAL	0.2
6372	NEUTRAL	0.25
6373	NEUTRAL	0.25
6375	ENTAILMENT	0.833333333333
6377	ENTAILMENT	1.0
6381	NEUTRAL	0.166666666667
6382	NEUTRAL	0.166666666667
6385	NEUTRAL	0.166666666667
6386	ENTAILMENT	0.833333333333
6387	ENTAILMENT	0.666666666667
6390	NEUTRAL	0.1
6392	NEUTRAL	0.125
6395	ENTAILMENT	0.888888888889
6397	ENTAILMENT	1.0
6402	NEUTRAL	0.222222222222
6404	ENTAILMENT	0.857142857143
6405	ENTAILMENT	0.923076923077
6407	ENTAILMENT	0.857142857143
6411	NEUTRAL	0.0714285714286
6412	NEUTRAL	0.0769230769231
6417	ENTAILMENT	0.642857142857
6419	ENTAILMENT	0.8
6420	NEUTRAL	0.142857142857
6421	NEUTRAL	0.0909090909091
6423	NEUTRAL	0.1
6424	NEUTRAL	0.1
6426	ENTAILMENT	0.909090909091
6429	NEUTRAL	0.333333333333
6432	NEUTRAL	0.4
6434	NEUTRAL	0.454545454545
6443	NEUTRAL	0.333333333333
6444	NEUTRAL	0.375
6447	ENTAILMENT	0.8
6448	ENTAILMENT	1.0
6452	NEUTRAL	0.125
6454	NEUTRAL	0.3
6458	ENTAILMENT	0.857142857143
6460	ENTAILMENT	0.727272727273
6463	NEUTRAL	0.0909090909091
6467	NEUTRAL	0.111111111111
6468	ENTAILMENT	0.909090909091
6469	ENTAILMENT	0.9
6470	ENTAILMENT	0.857142857143
6471	ENTAILMENT	0.857142857143
6477	ENTAILMENT	0.888888888889
6478	ENTAILMENT	0.8
6480	ENTAILMENT	0.833333333333
6488	ENTAILMENT	0.909090909091
6489	ENTAILMENT	0.75
6491	NEUTRAL	0.0833333333333
6495	ENTAILMENT	0.7
6496	ENTAILMENT	0.888888888889
6497	ENTAILMENT	0.833333333333
6499	ENTAILMENT	0.666666666667
6500	CONTRADICTION	0.0
6506	ENTAILMENT	0.625
6508	ENTAILMENT	1.0
6510	NEUTRAL	0.428571428571
6511	NEUTRAL	0.375
6513	NEUTRAL	0.428571428571
6514	NEUTRAL	0.428571428571
6517	NEUTRAL	0.416666666667
6521	NEUTRAL	0.25
6527	ENTAILMENT	0.928571428571
6529	ENTAILMENT	0.75
6531	NEUTRAL	0.538461538462
6532	NEUTRAL	0.461538461538
6535	NEUTRAL	0.5
6536	NEUTRAL	0.538461538462
6540	ENTAILMENT	0.9
6543	NEUTRAL	0.444444444444
6545	NEUTRAL	0.444444444444
6546	ENTAILMENT	0.727272727273
6548	ENTAILMENT	1.0
6549	ENTAILMENT	0.8
6550	NEUTRAL	0.25
6552	NEUTRAL	0.181818181818
6554	NEUTRAL	0.25
6555	ENTAILMENT	0.777777777778
6557	ENTAILMENT	0.9
6558	ENTAILMENT	0.888888888889
6559	NEUTRAL	0.3
6563	NEUTRAL	0.333333333333
6565	ENTAILMENT	0.833333333333
6566	ENTAILMENT	1.0
6567	ENTAILMENT	0.833333333333
6569	NEUTRAL	0.1
6572	CONTRADICTION	0.0
6575	ENTAILMENT	0.857142857143
6576	ENTAILMENT	0.857142857143
6578	ENTAILMENT	0.888888888889
6579	NEUTRAL	0.333333333333
6580	NEUTRAL	0.333333333333
6582	NEUTRAL	0.285714285714
6584	ENTAILMENT	0.666666666667
6588	NEUTRAL	0.285714285714
6589	NEUTRAL	0.333333333333
6591	NEUTRAL	0.5
6593	ENTAILMENT	0.571428571429
6595	ENTAILMENT	1.0
6597	NEUTRAL	0.25
6599	NEUTRAL	0.25
6600	NEUTRAL	0.25
6603	ENTAILMENT	0.7
6604	ENTAILMENT	0.769230769231
6605	ENTAILMENT	0.7
6606	NEUTRAL	0.230769230769
6607	NEUTRAL	0.3
6610	NEUTRAL	0.3
6614	ENTAILMENT	0.846153846154
6615	NEUTRAL	0.333333333333
6617	NEUTRAL	0.25
6618	NEUTRAL	0.333333333333
6619	NEUTRAL	0.333333333333
6620	ENTAILMENT	0.714285714286
6626	NEUTRAL	0.375
6631	ENTAILMENT	0.625
6632	ENTAILMENT	0.636363636364
6635	NEUTRAL	0.375
6638	NEUTRAL	0.333333333333
6640	ENTAILMENT	0.818181818182
6644	NEUTRAL	0.545454545455
6646	NEUTRAL	0.416666666667
6647	NEUTRAL	0.384615384615
6648	NEUTRAL	0.416666666667
6656	CONTRADICTION	0.0
6657	NEUTRAL	0.166666666667
6658	NEUTRAL	0.1
6659	NEUTRAL	0.1
6664	NEUTRAL	0.333333333333
6665	NEUTRAL	0.333333333333
6669	ENTAILMENT	0.818181818182
6670	ENTAILMENT	0.7
6671	ENTAILMENT	0.916666666667
6674	NEUTRAL	0.230769230769
6675	NEUTRAL	0.272727272727
6678	ENTAILMENT	0.769230769231
6683	NEUTRAL	0.272727272727
6684	NEUTRAL	0.384615384615
6687	ENTAILMENT	0.875
6688	ENTAILMENT	0.714285714286
6692	NEUTRAL	0.111111111111
6694	CONTRADICTION	0.0
6695	NEUTRAL	0.0588235294118
6696	ENTAILMENT	0.818181818182
6697	ENTAILMENT	0.9
6698	ENTAILMENT	0.75
6700	NEUTRAL	0.3
6701	NEUTRAL	0.5
6711	NEUTRAL	0.307692307692
6714	ENTAILMENT	0.857142857143
6715	ENTAILMENT	0.857142857143
6717	ENTAILMENT	0.571428571429
6720	NEUTRAL	0.428571428571
6721	NEUTRAL	0.5
6723	ENTAILMENT	0.571428571429
6725	ENTAILMENT	0.714285714286
6728	ENTAILMENT	0.75
6731	NEUTRAL	0.142857142857
6733	CONTRADICTION	0.0
6735	ENTAILMENT	0.8
6736	ENTAILMENT	0.9
6738	ENTAILMENT	0.777777777778
6742	NEUTRAL	0.5
6745	ENTAILMENT	0.9
6746	ENTAILMENT	0.7
6747	ENTAILMENT	0.857142857143
6748	ENTAILMENT	0.833333333333
6750	NEUTRAL	0.5
6752	NEUTRAL	0.3
6754	ENTAILMENT	0.666666666667
6757	ENTAILMENT	0.833333333333
6758	NEUTRAL	0.272727272727
6760	NEUTRAL	0.272727272727
6761	NEUTRAL	0.272727272727
6762	NEUTRAL	0.272727272727
6765	ENTAILMENT	0.625
6766	ENTAILMENT	0.8
6768	NEUTRAL	0.4
6769	NEUTRAL	0.454545454545
6770	NEUTRAL	0.5
6771	NEUTRAL	0.4
6772	NEUTRAL	0.2
6773	NEUTRAL	0.5
6775	ENTAILMENT	0.75
6777	ENTAILMENT	0.8
6778	NEUTRAL	0.3
6781	NEUTRAL	0.4
6789	NEUTRAL	0.333333333333
6791	NEUTRAL	0.375
6799	NEUTRAL	0.375
6800	NEUTRAL	0.375
6802	ENTAILMENT	0.923076923077
6804	ENTAILMENT	0.6
6805	NEUTRAL	0.375
6810	NEUTRAL	0.1
6812	ENTAILMENT	0.6
6813	ENTAILMENT	0.714285714286
6814	ENTAILMENT	0.875
6816	NEUTRAL	0.25
6819	NEUTRAL	0.285714285714
6822	ENTAILMENT	0.833333333333
6824	ENTAILMENT	0.833333333333
6825	ENTAILMENT	0.714285714286
6830	NEUTRAL	0.111111111111
6833	ENTAILMENT	0.875
6834	ENTAILMENT	1.0
6840	CONTRADICTION	0.0
6843	ENTAILMENT	0.714285714286
6845	ENTAILMENT	0.75
6847	CONTRADICTION	0.0
6851	CONTRADICTION	0.0
6855	ENTAILMENT	0.714285714286
6857	NEUTRAL	0.285714285714
6862	ENTAILMENT	0.75
6863	ENTAILMENT	0.777777777778
6865	NEUTRAL	0.555555555556
6868	NEUTRAL	0.375
6869	ENTAILMENT	0.625
6870	ENTAILMENT	0.857142857143
6875	NEUTRAL	0.3
6877	NEUTRAL	0.444444444444
6879	ENTAILMENT	0.857142857143
6880	ENTAILMENT	0.875
6884	NEUTRAL	0.285714285714
6885	NEUTRAL	0.428571428571
6887	NEUTRAL	0.428571428571
6890	ENTAILMENT	0.9
6894	NEUTRAL	0.214285714286
6896	NEUTRAL	0.25
6897	ENTAILMENT	0.9375
6899	ENTAILMENT	0.928571428571
6901	ENTAILMENT	0.6
6902	ENTAILMENT	0.625
6903	ENTAILMENT	0.625
6905	ENTAILMENT	0.666666666667
6907	NEUTRAL	0.444444444444
6913	NEUTRAL	0.214285714286
6914	NEUTRAL	0.333333333333
6918	ENTAILMENT	0.909090909091
6919	ENTAILMENT	0.8
6920	NEUTRAL	0.363636363636
6921	NEUTRAL	0.3
6922	NEUTRAL	0.4
6923	NEUTRAL	0.4
6924	NEUTRAL	0.4
6927	ENTAILMENT	0.777777777778
6931	CONTRADICTION	0.0
6934	CONTRADICTION	0.0
6940	NEUTRAL	0.111111111111
6942	NEUTRAL	0.176470588235
6945	NEUTRAL	0.117647058824
6946	ENTAILMENT	0.833333333333
6947	ENTAILMENT	0.833333333333
6948	ENTAILMENT	0.714285714286
6950	ENTAILMENT	0.714285714286
6957	ENTAILMENT	0.571428571429
6958	ENTAILMENT	0.666666666667
6964	CONTRADICTION	0.0
6966	CONTRADICTION	0.0
6968	ENTAILMENT	0.666666666667
6969	ENTAILMENT	0.833333333333
6970	ENTAILMENT	0.9
6974	NEUTRAL	0.272727272727
6975	NEUTRAL	0.181818181818
6978	NEUTRAL	0.333333333333
6979	ENTAILMENT	0.625
6980	ENTAILMENT	0.8
6981	ENTAILMENT	1.0
6982	ENTAILMENT	0.777777777778
6983	NEUTRAL	0.428571428571
6987	NEUTRAL	0.428571428571
6991	ENTAILMENT	0.923076923077
6992	NEUTRAL	0.214285714286
6993	NEUTRAL	0.153846153846
6994	NEUTRAL	0.153846153846
6995	NEUTRAL	0.230769230769
6996	NEUTRAL	0.230769230769
6997	NEUTRAL	0.428571428571
6998	ENTAILMENT	0.6
7000	ENTAILMENT	0.857142857143
7001	CONTRADICTION	0.0
7004	CONTRADICTION	0.0
7005	CONTRADICTION	0.0
7006	ENTAILMENT	0.75
7008	ENTAILMENT	0.857142857143
7009	ENTAILMENT	0.75
7013	ENTAILMENT	0.666666666667
7016	ENTAILMENT	0.875
7019	ENTAILMENT	0.727272727273
7020	CONTRADICTION	0.0
7021	CONTRADICTION	0.0
7022	CONTRADICTION	0.0
7025	CONTRADICTION	0.0
7026	ENTAILMENT	1.0
7028	ENTAILMENT	0.833333333333
7035	ENTAILMENT	0.6
7040	NEUTRAL	0.25
7045	NEUTRAL	0.25
7054	NEUTRAL	0.4
7056	ENTAILMENT	0.571428571429
7058	ENTAILMENT	0.818181818182
7060	NEUTRAL	0.545454545455
7061	NEUTRAL	0.555555555556
7063	ENTAILMENT	0.666666666667
7066	ENTAILMENT	0.777777777778
7070	NEUTRAL	0.125
7074	ENTAILMENT	0.833333333333
7077	NEUTRAL	0.363636363636
7081	NEUTRAL	0.4
7082	NEUTRAL	0.5
7083	ENTAILMENT	0.8
7084	ENTAILMENT	0.8
7085	ENTAILMENT	0.75
7086	ENTAILMENT	0.75
7087	NEUTRAL	0.125
7090	NEUTRAL	0.142857142857
7092	NEUTRAL	0.142857142857
7094	ENTAILMENT	0.818181818182
7099	NEUTRAL	0.222222222222
7100	NEUTRAL	0.181818181818
7101	NEUTRAL	0.222222222222
7103	ENTAILMENT	0.8
7104	ENTAILMENT	1.0
7105	ENTAILMENT	0.571428571429
7108	NEUTRAL	0.25
7110	NEUTRAL	0.333333333333
7116	ENTAILMENT	0.75
7118	NEUTRAL	0.375
7119	NEUTRAL	0.375
7120	NEUTRAL	0.333333333333
7121	NEUTRAL	0.375
7123	ENTAILMENT	0.714285714286
7124	ENTAILMENT	0.875
7125	ENTAILMENT	0.777777777778
7126	NEUTRAL	0.5
7127	NEUTRAL	0.555555555556
7133	ENTAILMENT	0.75
7138	ENTAILMENT	0.777777777778
7139	ENTAILMENT	0.625
7143	ENTAILMENT	0.818181818182
7144	ENTAILMENT	0.6
7145	ENTAILMENT	0.888888888889
7150	NEUTRAL	0.272727272727
7153	ENTAILMENT	0.857142857143
7155	ENTAILMENT	0.8
7156	ENTAILMENT	0.833333333333
7161	ENTAILMENT	0.666666666667
7164	NEUTRAL	0.4
7165	ENTAILMENT	1.0
7166	ENTAILMENT	0.846153846154
7185	ENTAILMENT	0.916666666667
7186	ENTAILMENT	0.666666666667
7189	NEUTRAL	0.333333333333
7196	ENTAILMENT	0.75
7200	NEUTRAL	0.285714285714
7204	ENTAILMENT	0.888888888889
7205	ENTAILMENT	0.777777777778
7208	NEUTRAL	0.333333333333
7209	NEUTRAL	0.5
7210	NEUTRAL	0.444444444444
7211	NEUTRAL	0.444444444444
7213	ENTAILMENT	0.909090909091
7217	NEUTRAL	0.4
7218	NEUTRAL	0.5
7219	NEUTRAL	0.363636363636
7221	NEUTRAL	0.4
7222	ENTAILMENT	1.0
7224	ENTAILMENT	0.875
7226	ENTAILMENT	0.857142857143
7229	NEUTRAL	0.166666666667
7230	NEUTRAL	0.166666666667
7234	ENTAILMENT	0.833333333333
7235	ENTAILMENT	0.666666666667
7237	ENTAILMENT	0.769230769231
7239	NEUTRAL	0.230769230769
7240	NEUTRAL	0.333333333333
7241	NEUTRAL	0.333333333333
7242	NEUTRAL	0.333333333333
7246	ENTAILMENT	0.928571428571
7252	NEUTRAL	0.153846153846
7262	NEUTRAL	0.25
7267	ENTAILMENT	0.833333333333
7268	ENTAILMENT	0.857142857143
7269	ENTAILMENT	0.666666666667
7270	NEUTRAL	0.4
7271	NEUTRAL	0.4
7274	NEUTRAL	0.4
7276	ENTAILMENT	0.8
7277	ENTAILMENT	1.0
7280	NEUTRAL	0.25
7281	NEUTRAL	0.285714285714
7287	ENTAILMENT	0.833333333333
7291	CONTRADICTION	0.0
7292	NEUTRAL	0.111111111111
7293	CONTRADICTION	0.0
7294	CONTRADICTION	0.0
7298	ENTAILMENT	0.777777777778
7300	NEUTRAL	0.363636363636
7302	NEUTRAL	0.25
7304	ENTAILMENT	0.625
7306	ENTAILMENT	1.0
7309	ENTAILMENT	0.571428571429
7313	ENTAILMENT	0.714285714286
7314	ENTAILMENT	0.714285714286
7315	ENTAILMENT	0.909090909091
7316	NEUTRAL	0.3
7320	ENTAILMENT	0.571428571429
7322	NEUTRAL	0.166666666667
7332	NEUTRAL	0.363636363636
7334	NEUTRAL	0.4
7335	NEUTRAL	0.333333333333
7340	NEUTRAL	0.0909090909091
7343	CONTRADICTION	0.0
7344	NEUTRAL	0.111111111111
7346	ENTAILMENT	0.833333333333
7347	ENTAILMENT	0.714285714286
7349	ENTAILMENT	0.75
7350	NEUTRAL	0.428571428571
7352	NEUTRAL	0.375
7353	NEUTRAL	0.285714285714
7358	ENTAILMENT	0.714285714286
7359	ENTAILMENT	1.0
7362	CONTRADICTION	0.0
7364	NEUTRAL	0.285714285714
7365	NEUTRAL	0.333333333333
7367	ENTAILMENT	0.8
7368	ENTAILMENT	0.909090909091
7370	ENTAILMENT	1.0
7371	NEUTRAL	0.272727272727
7372	NEUTRAL	0.3
7375	NEUTRAL	0.2
7381	NEUTRAL	0.0833333333333
7383	NEUTRAL	0.0833333333333
7386	ENTAILMENT	0.857142857143
7388	ENTAILMENT	0.833333333333
7389	NEUTRAL	0.444444444444
7390	NEUTRAL	0.428571428571
7391	NEUTRAL	0.222222222222
7392	NEUTRAL	0.285714285714
7397	ENTAILMENT	0.666666666667
7398	ENTAILMENT	0.7
7399	NEUTRAL	0.222222222222
7402	NEUTRAL	0.222222222222
7404	ENTAILMENT	0.875
7411	NEUTRAL	0.125
7414	ENTAILMENT	0.714285714286
7416	ENTAILMENT	0.571428571429
7417	ENTAILMENT	0.8
7418	NEUTRAL	0.428571428571
7419	ENTAILMENT	0.6
7420	NEUTRAL	0.5
7422	NEUTRAL	0.428571428571
7423	ENTAILMENT	0.8
7427	ENTAILMENT	0.8
7428	ENTAILMENT	0.6
7432	ENTAILMENT	0.6
7434	ENTAILMENT	0.7
