pair_ID	relatedness_score	entailment_judgment
1752	2.599189	NEUTRAL
1758	3.435144	CONTRADICTION
1760	2.862026	NEUTRAL
1761	3.263786	NEUTRAL
1762	2.559416	NEUTRAL
1763	2.271500	NEUTRAL
1764	2.814574	NEUTRAL
1767	2.838598	NEUTRAL
1768	3.514481	ENTAILMENT
1769	3.000561	CONTRADICTION
1770	3.325482	NEUTRAL
1774	2.270930	NEUTRAL
1775	2.570995	NEUTRAL
1778	3.499767	CONTRADICTION
1779	2.913189	ENTAILMENT
1785	2.991865	NEUTRAL
1786	2.899094	NEUTRAL
1788	2.792293	NEUTRAL
1790	3.219452	CONTRADICTION
1793	3.333594	NEUTRAL
1794	1.983123	NEUTRAL
1795	2.146600	NEUTRAL
1796	2.693213	NEUTRAL
1797	2.731602	NEUTRAL
1799	3.538205	NEUTRAL
1800	2.181330	NEUTRAL
1801	2.813227	NEUTRAL
1802	3.265737	NEUTRAL
1803	3.301552	CONTRADICTION
1804	2.735292	ENTAILMENT
1805	3.009123	CONTRADICTION
1806	2.959938	NEUTRAL
1810	2.171502	NEUTRAL
1813	3.744984	NEUTRAL
1816	3.011581	CONTRADICTION
1817	2.879405	CONTRADICTION
1819	2.138676	NEUTRAL
1821	1.989528	NEUTRAL
1824	2.296999	NEUTRAL
1826	3.794758	ENTAILMENT
1827	2.751151	NEUTRAL
1828	3.312870	NEUTRAL
1831	3.506627	ENTAILMENT
1833	2.778229	NEUTRAL
1834	2.287797	NEUTRAL
1835	2.605010	NEUTRAL
1836	2.531533	NEUTRAL
1837	2.687553	NEUTRAL
1838	2.538244	NEUTRAL
1843	3.287654	CONTRADICTION
1845	2.041193	NEUTRAL
1848	2.285328	NEUTRAL
1850	3.804798	ENTAILMENT
1855	2.750454	NEUTRAL
1856	3.251535	NEUTRAL
1857	3.228748	NEUTRAL
1858	3.267484	NEUTRAL
1859	3.537680	ENTAILMENT
1860	3.262441	NEUTRAL
1862	3.406167	NEUTRAL
1863	1.969033	NEUTRAL
1864	2.016656	NEUTRAL
1865	2.862016	NEUTRAL
1867	1.844058	NEUTRAL
1868	2.772487	NEUTRAL
1870	2.899608	NEUTRAL
1871	3.141092	NEUTRAL
1872	3.883896	ENTAILMENT
1875	2.617605	ENTAILMENT
1880	3.086969	NEUTRAL
1883	2.382848	NEUTRAL
1885	3.695101	ENTAILMENT
1889	3.396239	NEUTRAL
1890	3.252618	NEUTRAL
1891	2.977618	NEUTRAL
1893	2.659846	NEUTRAL
1895	3.129907	NEUTRAL
1896	2.768900	NEUTRAL
1899	3.135473	NEUTRAL
1901	2.908490	NEUTRAL
1902	3.263510	NEUTRAL
1903	2.328724	NEUTRAL
1905	2.086186	NEUTRAL
1906	2.441712	NEUTRAL
1911	2.726251	NEUTRAL
1913	3.055691	CONTRADICTION
1914	3.650551	NEUTRAL
1915	2.638952	NEUTRAL
1916	2.094192	NEUTRAL
1917	2.995184	NEUTRAL
1920	2.303950	NEUTRAL
1922	3.683900	NEUTRAL
1923	3.481335	NEUTRAL
1924	2.689352	NEUTRAL
1925	3.452845	NEUTRAL
1926	3.398065	CONTRADICTION
1928	2.781997	NEUTRAL
1929	2.656637	NEUTRAL
1930	3.249784	NEUTRAL
1931	1.954760	NEUTRAL
1932	2.448110	NEUTRAL
1933	2.885409	NEUTRAL
1937	3.381053	ENTAILMENT
1938	2.910592	NEUTRAL
1941	3.002714	NEUTRAL
1945	3.723596	ENTAILMENT
1947	3.187995	NEUTRAL
1950	2.733627	NEUTRAL
1951	2.330360	NEUTRAL
1953	3.413667	ENTAILMENT
1956	3.800911	ENTAILMENT
1957	2.524411	NEUTRAL
1958	2.075088	NEUTRAL
1959	1.875981	NEUTRAL
1960	2.475171	NEUTRAL
1962	2.055995	NEUTRAL
1965	3.574895	NEUTRAL
1966	2.858061	NEUTRAL
1968	3.090717	ENTAILMENT
1971	3.121987	NEUTRAL
1973	3.193459	NEUTRAL
1976	3.757869	NEUTRAL
1977	3.852650	CONTRADICTION
1979	3.328648	NEUTRAL
1980	3.727065	NEUTRAL
1982	2.360508	NEUTRAL
1983	2.360008	NEUTRAL
1985	2.271152	NEUTRAL
1986	2.545365	NEUTRAL
1990	3.285208	NEUTRAL
1995	3.540334	NEUTRAL
1997	2.580119	NEUTRAL
1998	3.111780	NEUTRAL
2002	2.131523	NEUTRAL
2003	3.327320	NEUTRAL
2010	2.869192	NEUTRAL
2013	2.355078	NEUTRAL
2017	3.340020	ENTAILMENT
2021	2.839756	NEUTRAL
2022	2.466272	NEUTRAL
2026	2.775255	NEUTRAL
2028	3.424159	ENTAILMENT
2031	3.323814	CONTRADICTION
2032	3.604051	ENTAILMENT
2033	3.094112	NEUTRAL
2034	2.364678	NEUTRAL
2036	3.114096	NEUTRAL
2039	3.037869	NEUTRAL
2042	3.693968	NEUTRAL
2043	3.775736	ENTAILMENT
2044	3.191283	CONTRADICTION
2046	2.725194	NEUTRAL
2048	2.431364	NEUTRAL
2050	2.368680	NEUTRAL
2053	3.014259	NEUTRAL
2054	2.761720	NEUTRAL
2057	2.816867	CONTRADICTION
2060	2.914949	NEUTRAL
2062	2.485485	NEUTRAL
2063	2.452203	NEUTRAL
2065	3.404459	ENTAILMENT
2069	2.960685	NEUTRAL
2071	2.526293	CONTRADICTION
2074	2.958601	NEUTRAL
2077	2.288394	NEUTRAL
2083	2.298038	NEUTRAL
2085	2.365827	NEUTRAL
2093	3.650819	NEUTRAL
2095	2.168441	NEUTRAL
2099	2.439931	NEUTRAL
2101	3.369719	ENTAILMENT
2106	2.251977	NEUTRAL
2108	3.726320	NEUTRAL
2110	3.127342	NEUTRAL
2111	2.746192	NEUTRAL
2114	2.297746	NEUTRAL
2116	3.149396	NEUTRAL
2120	3.032458	NEUTRAL
2126	2.976304	NEUTRAL
2127	3.750993	ENTAILMENT
2128	3.296164	CONTRADICTION
2129	3.348571	ENTAILMENT
2131	2.589673	NEUTRAL
2133	3.116328	ENTAILMENT
2134	3.408943	NEUTRAL
2135	3.095436	ENTAILMENT
2137	3.703002	CONTRADICTION
2138	3.422431	ENTAILMENT
2140	3.203476	ENTAILMENT
2142	2.460277	NEUTRAL
2143	2.542803	NEUTRAL
2147	2.393454	NEUTRAL
2149	2.459451	CONTRADICTION
2151	2.993719	NEUTRAL
2152	2.635265	ENTAILMENT
2154	2.852824	NEUTRAL
2155	2.489433	NEUTRAL
2156	1.915765	NEUTRAL
2158	2.401484	NEUTRAL
2159	2.509706	NEUTRAL
2160	2.334458	NEUTRAL
2161	2.982894	NEUTRAL
2168	3.709542	ENTAILMENT
2169	3.618552	NEUTRAL
2173	2.387859	NEUTRAL
2174	3.798140	ENTAILMENT
2177	2.654836	NEUTRAL
2178	3.460637	NEUTRAL
2182	3.750165	ENTAILMENT
2185	2.834529	ENTAILMENT
2186	3.002209	NEUTRAL
2187	2.675306	NEUTRAL
2189	3.363701	NEUTRAL
2190	3.233925	CONTRADICTION
2191	3.703052	ENTAILMENT
2193	3.226400	ENTAILMENT
2194	3.506206	ENTAILMENT
2197	2.974294	NEUTRAL
2200	2.924939	NEUTRAL
2201	3.192525	NEUTRAL
2204	3.893170	ENTAILMENT
2206	3.608224	ENTAILMENT
2209	3.522824	NEUTRAL
2211	2.996819	NEUTRAL
2214	3.461784	NEUTRAL
2216	3.155196	NEUTRAL
2219	3.667823	ENTAILMENT
2220	2.973632	NEUTRAL
2223	3.649492	NEUTRAL
2224	2.040369	NEUTRAL
2225	3.085998	NEUTRAL
2227	2.800793	CONTRADICTION
2230	2.963059	ENTAILMENT
2237	3.456112	NEUTRAL
2241	3.017342	NEUTRAL
2244	2.508308	NEUTRAL
2245	2.999903	NEUTRAL
2246	3.483332	CONTRADICTION
2248	3.867336	NEUTRAL
2249	3.062887	CONTRADICTION
2254	3.019989	NEUTRAL
2255	3.667758	ENTAILMENT
2256	3.189638	NEUTRAL
2257	3.076031	ENTAILMENT
2258	3.175411	NEUTRAL
2262	3.140937	NEUTRAL
2265	3.429342	CONTRADICTION
2267	2.953170	CONTRADICTION
2268	2.854896	NEUTRAL
2269	2.148170	NEUTRAL
2270	2.811562	NEUTRAL
2271	3.387588	NEUTRAL
2273	2.930271	NEUTRAL
2276	2.954028	ENTAILMENT
2278	2.919096	ENTAILMENT
2279	2.115007	NEUTRAL
2280	2.882461	NEUTRAL
2283	3.134801	CONTRADICTION
2285	2.848991	CONTRADICTION
2290	3.733391	ENTAILMENT
2292	3.061821	CONTRADICTION
2293	3.136544	NEUTRAL
2294	2.602324	NEUTRAL
2295	3.130412	NEUTRAL
2296	2.400074	NEUTRAL
2298	2.606451	CONTRADICTION
2300	3.687751	NEUTRAL
2301	2.495789	NEUTRAL
2306	3.133695	NEUTRAL
2312	3.011011	NEUTRAL
2313	3.137274	CONTRADICTION
2320	3.102878	NEUTRAL
2321	3.148057	NEUTRAL
2323	3.435505	NEUTRAL
2324	1.968320	NEUTRAL
2325	3.225444	ENTAILMENT
2326	3.045473	CONTRADICTION
2328	3.815325	ENTAILMENT
2331	3.398726	ENTAILMENT
2335	3.310059	NEUTRAL
2336	3.109589	CONTRADICTION
2337	3.139303	NEUTRAL
2342	2.906293	NEUTRAL
2343	2.280271	NEUTRAL
2345	2.293968	NEUTRAL
2346	3.906278	ENTAILMENT
2347	3.335995	ENTAILMENT
2349	3.406887	ENTAILMENT
2353	2.581589	NEUTRAL
2354	3.169949	NEUTRAL
2355	2.666725	NEUTRAL
2356	2.435129	NEUTRAL
2357	3.166135	NEUTRAL
2361	2.828017	CONTRADICTION
2367	2.663902	NEUTRAL
2370	2.669976	NEUTRAL
2371	3.297004	CONTRADICTION
2372	3.387083	NEUTRAL
2373	2.306265	NEUTRAL
2376	3.389415	NEUTRAL
2378	3.147978	NEUTRAL
2379	3.362979	NEUTRAL
2380	3.452383	CONTRADICTION
2382	3.082418	NEUTRAL
2384	2.662500	NEUTRAL
2387	3.264364	ENTAILMENT
2389	3.719698	ENTAILMENT
2390	3.265661	CONTRADICTION
2393	2.701432	NEUTRAL
2394	3.121796	NEUTRAL
2395	3.556586	NEUTRAL
2396	3.787276	ENTAILMENT
2398	3.508161	ENTAILMENT
2399	3.139864	ENTAILMENT
2403	2.664802	NEUTRAL
2406	2.926625	NEUTRAL
2408	3.413731	NEUTRAL
2411	1.870204	NEUTRAL
2412	2.531034	NEUTRAL
2416	3.069680	NEUTRAL
2417	3.353671	NEUTRAL
2418	3.152834	ENTAILMENT
2419	3.019911	CONTRADICTION
2420	2.079575	NEUTRAL
2421	2.641162	NEUTRAL
2424	2.685976	NEUTRAL
2425	2.588596	NEUTRAL
2427	2.509295	NEUTRAL
2428	3.785249	ENTAILMENT
2432	1.940388	NEUTRAL
2433	3.304393	NEUTRAL
2434	3.758151	ENTAILMENT
2435	3.195838	NEUTRAL
2437	3.144464	CONTRADICTION
2439	2.830968	CONTRADICTION
2442	3.204926	NEUTRAL
2443	2.838883	NEUTRAL
2444	2.982493	CONTRADICTION
2446	3.345604	ENTAILMENT
2448	2.506198	NEUTRAL
2449	3.804185	ENTAILMENT
2451	2.956655	NEUTRAL
2452	1.865583	NEUTRAL
2453	2.598514	NEUTRAL
2454	2.636229	NEUTRAL
2460	2.910762	NEUTRAL
2461	3.763603	ENTAILMENT
2462	3.646927	CONTRADICTION
2463	3.643404	ENTAILMENT
2464	3.349634	NEUTRAL
2468	2.980507	NEUTRAL
2469	3.133843	ENTAILMENT
2470	2.603459	NEUTRAL
2471	2.567039	NEUTRAL
2473	2.292881	NEUTRAL
2475	2.208796	NEUTRAL
2477	3.757887	ENTAILMENT
2478	2.564735	NEUTRAL
2479	2.910453	NEUTRAL
2480	2.579930	CONTRADICTION
2481	2.434998	NEUTRAL
2482	3.171481	NEUTRAL
2483	2.732588	NEUTRAL
2484	2.770106	NEUTRAL
2487	2.391863	ENTAILMENT
2489	2.517906	NEUTRAL
2490	2.527921	NEUTRAL
2492	3.327386	NEUTRAL
2493	2.393809	ENTAILMENT
2498	3.398656	ENTAILMENT
2501	2.781944	NEUTRAL
2502	2.421316	NEUTRAL
2503	1.782777	NEUTRAL
2504	3.510053	NEUTRAL
2507	3.112730	CONTRADICTION
2511	3.481546	NEUTRAL
2512	3.551168	NEUTRAL
2513	3.757255	NEUTRAL
2516	3.782716	NEUTRAL
2517	2.914155	CONTRADICTION
2519	3.063356	CONTRADICTION
2520	3.814751	ENTAILMENT
2522	2.954125	NEUTRAL
2523	2.786123	NEUTRAL
2524	2.727180	NEUTRAL
2526	2.572754	NEUTRAL
2528	3.715349	CONTRADICTION
2531	3.269204	ENTAILMENT
2532	2.655967	NEUTRAL
2533	2.783926	NEUTRAL
2534	2.995888	NEUTRAL
2536	2.738934	NEUTRAL
2537	3.527016	NEUTRAL
2541	3.305582	NEUTRAL
2542	2.860989	NEUTRAL
2546	3.037893	NEUTRAL
2547	3.734201	CONTRADICTION
2548	3.862652	ENTAILMENT
2550	3.239867	ENTAILMENT
2552	3.783854	ENTAILMENT
2556	3.064597	ENTAILMENT
2558	3.755865	NEUTRAL
2559	3.384196	NEUTRAL
2560	2.613761	NEUTRAL
2562	2.966868	NEUTRAL
2563	3.263773	NEUTRAL
2564	3.263362	ENTAILMENT
2565	2.447945	CONTRADICTION
2567	2.801690	NEUTRAL
2568	2.319590	NEUTRAL
2570	1.955544	NEUTRAL
2571	1.901414	NEUTRAL
2573	3.147535	ENTAILMENT
2575	2.802845	NEUTRAL
2576	2.829908	CONTRADICTION
2580	3.869926	NEUTRAL
2581	3.761208	NEUTRAL
2584	3.339865	ENTAILMENT
2585	2.898936	CONTRADICTION
2586	2.440380	NEUTRAL
2587	3.205293	NEUTRAL
2595	3.768513	ENTAILMENT
2598	2.763895	NEUTRAL
2600	3.085306	NEUTRAL
2603	3.189436	CONTRADICTION
2605	3.441382	CONTRADICTION
2607	3.315914	NEUTRAL
2609	3.689114	NEUTRAL
2610	3.187591	ENTAILMENT
2611	3.280164	NEUTRAL
2612	3.293641	NEUTRAL
2613	3.586830	ENTAILMENT
2614	3.470483	CONTRADICTION
2616	2.677177	NEUTRAL
2617	2.649409	NEUTRAL
2618	2.434536	NEUTRAL
2620	2.982801	NEUTRAL
2621	3.287327	NEUTRAL
2624	3.125594	ENTAILMENT
2629	3.520896	NEUTRAL
2631	2.541912	ENTAILMENT
2633	3.361748	ENTAILMENT
2635	3.200810	ENTAILMENT
2639	3.036829	NEUTRAL
2641	3.367921	NEUTRAL
2642	2.671206	NEUTRAL
2644	3.379441	ENTAILMENT
2645	3.154005	CONTRADICTION
2646	3.207931	NEUTRAL
2647	3.574414	ENTAILMENT
2648	3.045452	NEUTRAL
2649	1.880590	NEUTRAL
2652	2.417978	NEUTRAL
2653	3.282726	ENTAILMENT
2658	2.193372	NEUTRAL
2659	2.335978	NEUTRAL
2661	2.624881	NEUTRAL
2663	2.584206	NEUTRAL
2665	2.897824	NEUTRAL
2667	3.116872	NEUTRAL
2669	3.711064	NEUTRAL
2671	2.604761	NEUTRAL
2674	3.532116	NEUTRAL
2676	2.487443	CONTRADICTION
2677	3.193554	ENTAILMENT
2681	3.032419	NEUTRAL
2683	3.154509	ENTAILMENT
2685	3.881457	CONTRADICTION
2686	3.858165	ENTAILMENT
2690	2.993890	NEUTRAL
2693	2.208663	NEUTRAL
2694	2.551041	NEUTRAL
2695	3.092034	CONTRADICTION
2697	2.990880	NEUTRAL
2698	2.950128	NEUTRAL
2699	2.106751	NEUTRAL
2700	3.128828	NEUTRAL
2706	1.989883	NEUTRAL
2717	3.011767	NEUTRAL
2719	2.387091	NEUTRAL
2723	3.436681	CONTRADICTION
2725	2.926560	NEUTRAL
2727	2.968127	NEUTRAL
2729	2.693485	NEUTRAL
2732	2.575300	NEUTRAL
2733	2.991396	NEUTRAL
2736	2.625903	CONTRADICTION
2737	2.584981	NEUTRAL
2740	2.557630	NEUTRAL
2742	3.339168	ENTAILMENT
2743	3.526140	CONTRADICTION
2745	2.433402	NEUTRAL
2746	2.789448	NEUTRAL
2747	2.836176	NEUTRAL
2749	2.874225	NEUTRAL
2750	2.907373	NEUTRAL
2753	3.347511	CONTRADICTION
2759	2.466534	NEUTRAL
2760	3.211081	ENTAILMENT
2762	3.184302	NEUTRAL
2767	2.415419	NEUTRAL
2769	3.788573	ENTAILMENT
2771	3.395813	ENTAILMENT
2773	3.008676	ENTAILMENT
2780	3.008077	ENTAILMENT
2781	2.665115	NEUTRAL
2782	2.917539	NEUTRAL
2785	2.592633	NEUTRAL
2786	3.343785	ENTAILMENT
2790	3.560027	CONTRADICTION
2793	3.745946	ENTAILMENT
2794	2.794032	ENTAILMENT
2796	2.507685	NEUTRAL
2798	3.137981	CONTRADICTION
2801	3.505051	ENTAILMENT
2804	2.645859	NEUTRAL
2805	3.555276	NEUTRAL
2806	2.058095	NEUTRAL
2808	2.982937	NEUTRAL
2810	3.453188	NEUTRAL
2814	2.587781	NEUTRAL
2816	2.903204	ENTAILMENT
2819	3.388162	ENTAILMENT
2820	3.127845	ENTAILMENT
2823	2.062182	NEUTRAL
2824	2.638045	NEUTRAL
2825	2.776162	NEUTRAL
2826	2.039615	NEUTRAL
2830	2.710723	CONTRADICTION
2831	2.669802	NEUTRAL
2832	2.673253	NEUTRAL
2833	3.070570	NEUTRAL
2834	2.622380	NEUTRAL
2835	2.806051	NEUTRAL
2836	3.187799	ENTAILMENT
2840	3.115650	ENTAILMENT
2841	2.927053	NEUTRAL
2843	2.827026	NEUTRAL
2846	2.955221	CONTRADICTION
2847	3.274474	ENTAILMENT
2848	3.458777	ENTAILMENT
2849	2.942098	NEUTRAL
2852	2.926038	NEUTRAL
2855	3.550445	CONTRADICTION
2858	3.324141	NEUTRAL
2859	2.781187	NEUTRAL
2866	2.772934	NEUTRAL
2869	2.614870	NEUTRAL
2871	3.296339	ENTAILMENT
2872	3.246485	ENTAILMENT
2873	2.992184	CONTRADICTION
2876	3.125060	NEUTRAL
2877	3.443303	CONTRADICTION
2878	3.268205	ENTAILMENT
2880	3.342098	ENTAILMENT
2882	3.603171	NEUTRAL
2884	2.810971	CONTRADICTION
2885	2.908107	NEUTRAL
2887	3.729123	NEUTRAL
2888	3.670074	NEUTRAL
2889	3.615259	NEUTRAL
2892	3.355966	NEUTRAL
2893	2.620578	CONTRADICTION
2895	2.343272	NEUTRAL
2897	2.286016	NEUTRAL
2901	3.087704	ENTAILMENT
2902	2.633224	NEUTRAL
2904	2.703367	NEUTRAL
2906	2.567643	NEUTRAL
2912	2.289919	NEUTRAL
2914	2.266562	NEUTRAL
2921	2.893613	NEUTRAL
2922	2.735388	NEUTRAL
2923	3.201165	NEUTRAL
2925	2.783454	NEUTRAL
2928	3.364203	ENTAILMENT
2929	3.443687	CONTRADICTION
2931	2.792437	NEUTRAL
2934	3.072319	NEUTRAL
2940	3.202032	NEUTRAL
2942	2.722474	NEUTRAL
2944	2.640482	NEUTRAL
2946	3.479741	NEUTRAL
2947	3.401898	NEUTRAL
2948	3.814830	ENTAILMENT
2949	3.065344	CONTRADICTION
2950	2.949900	NEUTRAL
2953	3.156978	NEUTRAL
2954	3.163441	NEUTRAL
2962	3.319015	NEUTRAL
2963	3.104425	ENTAILMENT
2973	3.305056	NEUTRAL
2975	3.259136	ENTAILMENT
2978	3.172155	ENTAILMENT
2979	2.715727	NEUTRAL
2982	3.399814	NEUTRAL
2985	3.229130	NEUTRAL
2986	3.588461	NEUTRAL
2987	2.777888	CONTRADICTION
2990	3.709912	ENTAILMENT
2991	3.360039	NEUTRAL
2993	3.357747	NEUTRAL
2999	3.109855	NEUTRAL
3000	2.953336	NEUTRAL
3001	2.235580	NEUTRAL
3003	2.689923	NEUTRAL
3004	3.364159	ENTAILMENT
3006	3.497805	ENTAILMENT
3008	2.281013	NEUTRAL
3009	2.524026	NEUTRAL
3011	3.399748	NEUTRAL
3012	2.919403	NEUTRAL
3013	3.183292	NEUTRAL
3017	3.383719	ENTAILMENT
3020	2.792053	NEUTRAL
3021	2.138790	NEUTRAL
3023	3.558424	NEUTRAL
3025	3.254525	NEUTRAL
3026	3.022313	NEUTRAL
3028	2.678556	NEUTRAL
3029	2.673285	NEUTRAL
3030	3.291843	NEUTRAL
3032	3.103654	NEUTRAL
3034	3.413773	CONTRADICTION
3035	3.188876	ENTAILMENT
3037	3.651031	ENTAILMENT
3040	3.701466	CONTRADICTION
3044	3.801052	ENTAILMENT
3045	3.308438	NEUTRAL
3048	2.982959	NEUTRAL
3051	3.454745	ENTAILMENT
3052	2.909790	CONTRADICTION
3053	3.085589	NEUTRAL
3055	3.679860	NEUTRAL
3056	2.447560	NEUTRAL
3057	3.462150	NEUTRAL
3058	2.909005	NEUTRAL
3060	3.389616	ENTAILMENT
3063	3.752922	ENTAILMENT
3064	3.778212	ENTAILMENT
3066	2.523053	NEUTRAL
3067	2.300999	NEUTRAL
3070	2.971482	NEUTRAL
3074	3.350347	ENTAILMENT
3075	2.522688	NEUTRAL
3076	3.252569	ENTAILMENT
3077	2.613579	NEUTRAL
3078	3.016389	NEUTRAL
3080	3.118213	NEUTRAL
3082	3.302886	NEUTRAL
3083	2.750704	CONTRADICTION
3084	2.692315	NEUTRAL
3086	3.130503	NEUTRAL
3087	2.177765	NEUTRAL
3088	2.823930	NEUTRAL
3089	3.575966	ENTAILMENT
3090	2.287497	NEUTRAL
3093	3.135027	NEUTRAL
3095	2.687955	NEUTRAL
3096	1.983030	NEUTRAL
3099	3.197530	CONTRADICTION
3101	3.362235	ENTAILMENT
3103	3.769563	NEUTRAL
3104	2.058699	NEUTRAL
3106	2.508456	NEUTRAL
3108	3.686529	ENTAILMENT
3109	3.361869	ENTAILMENT
3112	2.517941	NEUTRAL
3113	2.361910	NEUTRAL
3115	3.142274	NEUTRAL
3116	2.807424	NEUTRAL
3117	2.698704	NEUTRAL
3118	3.344088	CONTRADICTION
3119	3.550592	NEUTRAL
3120	2.453161	NEUTRAL
3124	2.386421	NEUTRAL
3125	2.560239	NEUTRAL
3127	3.602349	CONTRADICTION
3128	3.180448	NEUTRAL
3131	3.018795	NEUTRAL
3133	3.134065	NEUTRAL
3135	2.941570	NEUTRAL
3136	3.786851	NEUTRAL
3137	3.504103	CONTRADICTION
3138	3.499340	ENTAILMENT
3139	3.800496	ENTAILMENT
3141	2.314013	NEUTRAL
3142	2.513489	NEUTRAL
3144	2.251698	NEUTRAL
3145	1.874441	NEUTRAL
3146	2.625887	NEUTRAL
3147	3.311728	ENTAILMENT
3148	2.945862	NEUTRAL
3149	2.652817	CONTRADICTION
3151	2.989351	ENTAILMENT
3152	3.180817	NEUTRAL
3154	2.810212	NEUTRAL
3155	3.580282	ENTAILMENT
3159	3.052979	CONTRADICTION
3160	2.492437	NEUTRAL
3163	2.943904	NEUTRAL
3167	2.649314	NEUTRAL
3168	3.429398	NEUTRAL
3169	3.378232	ENTAILMENT
3171	3.485491	NEUTRAL
3172	2.467588	NEUTRAL
3173	2.155305	NEUTRAL
3175	3.231854	NEUTRAL
3176	3.346576	CONTRADICTION
3177	3.365271	ENTAILMENT
3178	3.744012	ENTAILMENT
3179	2.443945	CONTRADICTION
3180	3.069845	NEUTRAL
3183	3.721008	NEUTRAL
3184	3.719669	NEUTRAL
3185	3.380374	ENTAILMENT
3189	2.648566	NEUTRAL
3190	1.889725	NEUTRAL
3191	2.743672	NEUTRAL
3193	2.781919	NEUTRAL
3194	3.899957	ENTAILMENT
3195	3.243089	CONTRADICTION
3196	3.231779	ENTAILMENT
3197	3.085766	CONTRADICTION
3198	2.868287	NEUTRAL
3199	3.229776	NEUTRAL
3204	3.350317	NEUTRAL
3205	3.416137	ENTAILMENT
3206	3.287856	CONTRADICTION
3207	2.879151	NEUTRAL
3209	2.691443	NEUTRAL
3210	3.324667	NEUTRAL
3211	3.079469	ENTAILMENT
3212	3.773960	ENTAILMENT
3215	3.257546	ENTAILMENT
3216	2.602624	NEUTRAL
3219	3.099879	NEUTRAL
3220	3.710503	ENTAILMENT
3225	3.404187	ENTAILMENT
3226	3.271716	NEUTRAL
3229	3.806888	NEUTRAL
3231	3.753228	CONTRADICTION
3233	3.444316	ENTAILMENT
3234	2.258242	NEUTRAL
3235	3.373036	NEUTRAL
3236	3.589026	NEUTRAL
3237	3.426206	NEUTRAL
3239	3.498120	ENTAILMENT
3240	3.490883	NEUTRAL
3241	3.567213	ENTAILMENT
3244	1.889185	NEUTRAL
3245	3.237946	ENTAILMENT
3246	3.161012	NEUTRAL
3247	3.244313	ENTAILMENT
3249	3.599014	NEUTRAL
3251	3.105897	ENTAILMENT
3259	2.918251	NEUTRAL
3263	3.383258	ENTAILMENT
3266	3.445429	ENTAILMENT
3267	3.494824	NEUTRAL
3268	3.804013	ENTAILMENT
3269	3.892284	ENTAILMENT
3270	3.163217	NEUTRAL
3276	3.391501	NEUTRAL
3279	2.550208	NEUTRAL
3282	2.658193	NEUTRAL
3284	2.807249	NEUTRAL
3289	3.552380	NEUTRAL
3290	3.499739	NEUTRAL
3293	2.824855	NEUTRAL
3295	3.144997	ENTAILMENT
3296	3.117569	NEUTRAL
3297	3.754692	CONTRADICTION
3300	3.021232	NEUTRAL
3301	2.680841	NEUTRAL
3302	3.626623	ENTAILMENT
3305	3.332535	NEUTRAL
3306	3.440491	ENTAILMENT
3307	3.029081	NEUTRAL
3308	2.986427	CONTRADICTION
3309	2.720034	CONTRADICTION
3310	2.241581	NEUTRAL
3312	2.266037	NEUTRAL
3315	3.804815	ENTAILMENT
3317	3.767588	ENTAILMENT
3318	3.221075	CONTRADICTION
3320	3.148449	NEUTRAL
3323	3.510478	NEUTRAL
3326	2.926418	NEUTRAL
3328	3.824679	CONTRADICTION
3331	2.177178	NEUTRAL
3333	2.413055	NEUTRAL
3334	2.903979	NEUTRAL
3335	3.510686	ENTAILMENT
3337	3.775153	ENTAILMENT
3341	3.275536	NEUTRAL
3343	3.039005	NEUTRAL
3348	3.396876	NEUTRAL
3350	3.072150	NEUTRAL
3352	2.890821	NEUTRAL
3354	3.251657	NEUTRAL
3355	3.321490	ENTAILMENT
3360	3.188859	NEUTRAL
3365	3.103205	CONTRADICTION
3377	2.825784	CONTRADICTION
3379	3.433271	NEUTRAL
3380	3.116418	NEUTRAL
3381	3.125818	NEUTRAL
3383	2.944606	NEUTRAL
3387	3.748019	ENTAILMENT
3388	2.899021	NEUTRAL
3390	3.480386	NEUTRAL
3391	2.970606	NEUTRAL
3392	3.588606	NEUTRAL
3393	3.596849	CONTRADICTION
3394	3.634164	CONTRADICTION
3399	2.382174	NEUTRAL
3401	2.371885	NEUTRAL
3402	3.116955	CONTRADICTION
3403	3.290169	ENTAILMENT
3404	3.149761	ENTAILMENT
3406	3.210116	NEUTRAL
3408	2.549132	NEUTRAL
3409	2.531759	NEUTRAL
3410	2.766445	ENTAILMENT
3415	3.285238	ENTAILMENT
3417	2.538091	NEUTRAL
3419	2.431536	NEUTRAL
3421	2.568319	NEUTRAL
3423	3.552350	CONTRADICTION
3430	3.294956	NEUTRAL
3431	3.061508	NEUTRAL
3434	3.626900	CONTRADICTION
3439	2.520306	NEUTRAL
3441	3.141142	ENTAILMENT
3442	3.861219	ENTAILMENT
3445	3.617592	NEUTRAL
3446	2.386940	NEUTRAL
3447	2.945499	NEUTRAL
3449	2.259232	NEUTRAL
3450	3.265672	NEUTRAL
3455	3.388994	NEUTRAL
3456	3.154741	NEUTRAL
3457	3.493701	NEUTRAL
3458	3.097536	NEUTRAL
3463	2.958285	NEUTRAL
3464	2.793295	ENTAILMENT
3466	3.412006	ENTAILMENT
3469	2.504959	NEUTRAL
3470	2.493673	NEUTRAL
3473	3.151450	ENTAILMENT
3474	3.442744	NEUTRAL
3475	2.205676	NEUTRAL
3476	2.383456	NEUTRAL
3477	2.492996	NEUTRAL
3478	2.493088	NEUTRAL
